"sector_id","sector_nombre","variable_id","actividad_producto_nombre","indicador","unidad_de_medida","fuente","frecuencia_nombre","cobertura_nombre","alcance_tipo","alcance_id","alcance_nombre","indice_tiempo","valor"
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","42","LA PAMPA",2014-10-01,4947233.474426
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","42","LA PAMPA",2015-01-01,5304092.0719526
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","42","LA PAMPA",2015-04-01,6098155.7494217
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","42","LA PAMPA",2015-07-01,6276150.7823442
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","42","LA PAMPA",2015-10-01,6650640.0953878
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","42","LA PAMPA",2016-01-01,7664409.453344
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","42","LA PAMPA",2016-04-01,9228336.6646784
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","42","LA PAMPA",2016-07-01,9683393.7949146
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","42","LA PAMPA",2016-10-01,10472920.030997
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","42","LA PAMPA",2017-01-01,11241666.843314
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","42","LA PAMPA",2017-04-01,12583825.129876
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","42","LA PAMPA",2017-07-01,12936912.81925
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","42","LA PAMPA",2017-10-01,13956669.920124
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","42","LA PAMPA",2018-01-01,14791380.896441
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","42","LA PAMPA",2018-04-01,16770131.458082
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","42","LA PAMPA",2018-07-01,17806534.056364
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","42","LA PAMPA",2018-10-01,20062949.914604
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","42","LA PAMPA",2019-01-01,22312859.585955
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","42","LA PAMPA",2019-04-01,25853531.192778
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","42","LA PAMPA",2019-07-01,25054255.0924
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","42","LA PAMPA",2019-10-01,26618812.178557
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","42","LA PAMPA",2020-01-01,29862232.740664
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","42","LA PAMPA",2020-04-01,36066871.19767
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","42","LA PAMPA",2020-07-01,37543565.355556
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","42","LA PAMPA",2020-10-01,41552482.608804
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","42","LA PAMPA",2021-01-01,46250973.788856
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","42","LA PAMPA",2021-04-01,55487719.370352
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","42","LA PAMPA",2021-07-01,58591804.733138
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","42","LA PAMPA",2021-10-01,65845215.960981
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","42","LA PAMPA",2022-01-01,70922424.165251
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","42","LA PAMPA",2022-04-01,89229703.932238
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","42","LA PAMPA",2022-07-01,101107414.72901
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","42","LA PAMPA",2022-10-01,117622034.17746
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","42","LA PAMPA",2023-01-01,137602273.97019
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","42","LA PAMPA",2023-04-01,180111387.54738
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2001-01-01,134370.31279944
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2001-04-01,137226.99273273
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2001-07-01,131927.78015774
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2001-10-01,130039.89452987
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2002-01-01,149740.20353794
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2002-04-01,106466.46282205
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2002-07-01,68967.296336281
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2002-10-01,71791.711520141
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2003-01-01,89903.642831378
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2003-04-01,120327.40887003
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2003-07-01,120425.44614318
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2003-10-01,125057.48322283
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2004-01-01,132267.59350721
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2004-04-01,130745.7565726
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2004-07-01,139746.50203079
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2004-10-01,145794.63529658
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2005-01-01,175158.94743433
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2005-04-01,170264.04038104
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2005-07-01,179196.74715338
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2005-10-01,190457.72364175
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2006-01-01,201705.84102309
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2006-04-01,222048.98609812
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2006-07-01,222113.35839717
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2006-10-01,258268.49352819
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2007-01-01,275088.34683089
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2007-04-01,280410.4411308
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2007-07-01,287377.3756041
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2007-10-01,315297.06431203
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2008-01-01,321357.82999529
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2008-04-01,324233.58395621
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2008-07-01,367776.11441135
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2008-10-01,374516.59443866
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2009-01-01,336142.49258654
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2009-04-01,352722.52834918
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2009-07-01,366204.2321233
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2009-10-01,427037.36616327
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2010-01-01,440031.08811059
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2010-04-01,449539.57159453
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2010-07-01,485688.62168049
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2010-10-01,530134.90064214
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2011-01-01,562143.85419881
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2011-04-01,641877.39900746
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2011-07-01,698095.48737748
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2011-10-01,716326.90926729
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2012-01-01,812452.24405455
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2012-04-01,805767.7173214
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2012-07-01,861418.55555825
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2012-10-01,941241.13172249
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2013-01-01,988965.90845931
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2013-04-01,1060067.7868544
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2013-07-01,1188711.9951291
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2013-10-01,1242501.1485043
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2014-01-01,1314136.3910591
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2014-04-01,1536459.9095438
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2014-07-01,1517317.0185976
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2014-10-01,1681273.4098955
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2015-01-01,1887968.3552644
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2015-04-01,2174524.0341486
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2015-07-01,2282764.4341555
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2015-10-01,2479345.9580859
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2016-01-01,2617775.842297
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2016-04-01,2927611.5456651
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2016-07-01,3255367.7318563
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2016-10-01,3608784.8349893
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2017-01-01,3606026.5668143
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2017-04-01,4210553.8199398
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2017-07-01,4646211.3477118
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2017-10-01,5180288.5331654
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2018-01-01,5628612.1092648
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2018-04-01,5911854.4422043
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2018-07-01,6404616.7768542
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2018-10-01,7437624.7088681
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2019-01-01,7717744.6667494
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2019-04-01,8349362.3577086
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2019-07-01,8792544.5327746
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2019-10-01,9526134.5570588
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2020-01-01,10392692.507193
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2020-04-01,11592315.244439
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2020-07-01,12571328.70844
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2020-10-01,14330033.582867
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2021-01-01,15554215.589487
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2021-04-01,16604051.865422
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2021-07-01,20116506.901605
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2021-10-01,22561160.052967
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2022-01-01,22922916.861403
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2022-04-01,28619873.484521
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2022-07-01,32070898.941537
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2022-10-01,43376085.519281
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2023-01-01,48653783.158609
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","46","LA RIOJA",2023-04-01,62364183.269944
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","50","MENDOZA",2001-01-01,1812600.3408977
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","50","MENDOZA",2001-04-01,1806617.7304078
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","50","MENDOZA",2001-07-01,1454946.6562044
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","50","MENDOZA",2001-10-01,1311082.0864075
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","50","MENDOZA",2002-01-01,1191876.8058902
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","50","MENDOZA",2002-04-01,1165654.3427339
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","50","MENDOZA",2002-07-01,1032201.6276143
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","50","MENDOZA",2002-10-01,1165299.5322905
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","50","MENDOZA",2003-01-01,1343901.8476509
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","50","MENDOZA",2003-04-01,1394605.1913218
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","50","MENDOZA",2003-07-01,1723289.8020459
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","50","MENDOZA",2003-10-01,1834262.5479987
99,"Indicadores Provinciales",989,"Sector Privado no financiero","Depósitos_Moneda local y extranjera","miles de pesos","BCRA","Trimestral","Nacional","PROVINCIA","50","MENDOZA",2004-01-01,1954286.1858334
