"provincia_id","provincia_nombre","pais_origen","sexo","edad_quinquenal","cantidad"
90,"TUCUMAN","Chile","MUJER","35 a 39",15
90,"TUCUMAN","Chile","MUJER","40 a 44",17
90,"TUCUMAN","Chile","MUJER","45 a 49",15
90,"TUCUMAN","Chile","MUJER","50 a 54",26
90,"TUCUMAN","Chile","MUJER","55 a 59",29
90,"TUCUMAN","Chile","MUJER","60 a 64",24
90,"TUCUMAN","Chile","MUJER","65 a 69",25
90,"TUCUMAN","Chile","MUJER","70 a 74",20
90,"TUCUMAN","Chile","MUJER","75 a 79",18
90,"TUCUMAN","Chile","MUJER","80 a 84",14
90,"TUCUMAN","Chile","MUJER","85 a 89",3
90,"TUCUMAN","Chile","MUJER","90 a 94",7
90,"TUCUMAN","Chile","MUJER","95 y más",3
90,"TUCUMAN","Chile","VARON","0 a 4",1
90,"TUCUMAN","Chile","VARON","5 a 9",3
90,"TUCUMAN","Chile","VARON","10 a 14",4
90,"TUCUMAN","Chile","VARON","15 a 19",11
90,"TUCUMAN","Chile","VARON","20 a 24",10
90,"TUCUMAN","Chile","VARON","25 a 29",26
90,"TUCUMAN","Chile","VARON","30 a 34",26
90,"TUCUMAN","Chile","VARON","35 a 39",25
90,"TUCUMAN","Chile","VARON","40 a 44",22
90,"TUCUMAN","Chile","VARON","45 a 49",20
90,"TUCUMAN","Chile","VARON","50 a 54",31
90,"TUCUMAN","Chile","VARON","55 a 59",30
90,"TUCUMAN","Chile","VARON","60 a 64",19
90,"TUCUMAN","Chile","VARON","65 a 69",27
90,"TUCUMAN","Chile","VARON","70 a 74",39
90,"TUCUMAN","Chile","VARON","75 a 79",20
90,"TUCUMAN","Chile","VARON","80 a 84",10
90,"TUCUMAN","Chile","VARON","85 a 89",4
90,"TUCUMAN","Chile","VARON","90 a 94",2
90,"TUCUMAN","Chile","VARON","95 y más",1
6,"BUENOS AIRES","Colombia","MUJER","0 a 4",29
6,"BUENOS AIRES","Colombia","MUJER","5 a 9",200
6,"BUENOS AIRES","Colombia","MUJER","10 a 14",309
6,"BUENOS AIRES","Colombia","MUJER","15 a 19",401
6,"BUENOS AIRES","Colombia","MUJER","20 a 24",927
6,"BUENOS AIRES","Colombia","MUJER","25 a 29",1903
6,"BUENOS AIRES","Colombia","MUJER","30 a 34",2327
6,"BUENOS AIRES","Colombia","MUJER","35 a 39",1859
6,"BUENOS AIRES","Colombia","MUJER","40 a 44",1303
6,"BUENOS AIRES","Colombia","MUJER","45 a 49",825
6,"BUENOS AIRES","Colombia","MUJER","50 a 54",639
6,"BUENOS AIRES","Colombia","MUJER","55 a 59",533
6,"BUENOS AIRES","Colombia","MUJER","60 a 64",369
6,"BUENOS AIRES","Colombia","MUJER","65 a 69",256
6,"BUENOS AIRES","Colombia","MUJER","70 a 74",170
6,"BUENOS AIRES","Colombia","MUJER","75 a 79",79
6,"BUENOS AIRES","Colombia","MUJER","80 a 84",45
6,"BUENOS AIRES","Colombia","MUJER","85 a 89",14
6,"BUENOS AIRES","Colombia","MUJER","90 a 94",11
6,"BUENOS AIRES","Colombia","MUJER","95 y más",2
6,"BUENOS AIRES","Colombia","VARON","0 a 4",32
6,"BUENOS AIRES","Colombia","VARON","5 a 9",227
6,"BUENOS AIRES","Colombia","VARON","10 a 14",329
6,"BUENOS AIRES","Colombia","VARON","15 a 19",471
6,"BUENOS AIRES","Colombia","VARON","20 a 24",1096
6,"BUENOS AIRES","Colombia","VARON","25 a 29",2274
6,"BUENOS AIRES","Colombia","VARON","30 a 34",2662
6,"BUENOS AIRES","Colombia","VARON","35 a 39",1989
6,"BUENOS AIRES","Colombia","VARON","40 a 44",1432
6,"BUENOS AIRES","Colombia","VARON","45 a 49",803
6,"BUENOS AIRES","Colombia","VARON","50 a 54",561
6,"BUENOS AIRES","Colombia","VARON","55 a 59",429
6,"BUENOS AIRES","Colombia","VARON","60 a 64",299
6,"BUENOS AIRES","Colombia","VARON","65 a 69",169
6,"BUENOS AIRES","Colombia","VARON","70 a 74",66
6,"BUENOS AIRES","Colombia","VARON","75 a 79",35
6,"BUENOS AIRES","Colombia","VARON","80 a 84",30
6,"BUENOS AIRES","Colombia","VARON","85 a 89",16
6,"BUENOS AIRES","Colombia","VARON","90 a 94",10
6,"BUENOS AIRES","Colombia","VARON","95 y más",1
10,"CATAMARCA","Colombia","MUJER","5 a 9",3
10,"CATAMARCA","Colombia","MUJER","10 a 14",4
10,"CATAMARCA","Colombia","MUJER","15 a 19",6
10,"CATAMARCA","Colombia","MUJER","20 a 24",8
10,"CATAMARCA","Colombia","MUJER","25 a 29",10
10,"CATAMARCA","Colombia","MUJER","30 a 34",13
10,"CATAMARCA","Colombia","MUJER","35 a 39",13
10,"CATAMARCA","Colombia","MUJER","40 a 44",16
10,"CATAMARCA","Colombia","MUJER","45 a 49",13
10,"CATAMARCA","Colombia","MUJER","50 a 54",8
10,"CATAMARCA","Colombia","MUJER","55 a 59",10
10,"CATAMARCA","Colombia","MUJER","60 a 64",1
10,"CATAMARCA","Colombia","MUJER","65 a 69",2
10,"CATAMARCA","Colombia","MUJER","70 a 74",1
10,"CATAMARCA","Colombia","VARON","5 a 9",5
10,"CATAMARCA","Colombia","VARON","10 a 14",9
10,"CATAMARCA","Colombia","VARON","15 a 19",14
10,"CATAMARCA","Colombia","VARON","20 a 24",17
10,"CATAMARCA","Colombia","VARON","25 a 29",22
10,"CATAMARCA","Colombia","VARON","30 a 34",21
10,"CATAMARCA","Colombia","VARON","35 a 39",28
10,"CATAMARCA","Colombia","VARON","40 a 44",20
10,"CATAMARCA","Colombia","VARON","45 a 49",21
10,"CATAMARCA","Colombia","VARON","50 a 54",12
10,"CATAMARCA","Colombia","VARON","55 a 59",10
10,"CATAMARCA","Colombia","VARON","60 a 64",8
10,"CATAMARCA","Colombia","VARON","65 a 69",2
10,"CATAMARCA","Colombia","VARON","75 a 79",1
22,"CHACO","Colombia","MUJER","0 a 4",3
22,"CHACO","Colombia","MUJER","5 a 9",22
22,"CHACO","Colombia","MUJER","10 a 14",49
22,"CHACO","Colombia","MUJER","15 a 19",37
22,"CHACO","Colombia","MUJER","20 a 24",48
22,"CHACO","Colombia","MUJER","25 a 29",75
22,"CHACO","Colombia","MUJER","30 a 34",79
22,"CHACO","Colombia","MUJER","35 a 39",83
22,"CHACO","Colombia","MUJER","40 a 44",77
22,"CHACO","Colombia","MUJER","45 a 49",51
22,"CHACO","Colombia","MUJER","50 a 54",25
22,"CHACO","Colombia","MUJER","55 a 59",31
22,"CHACO","Colombia","MUJER","60 a 64",16
22,"CHACO","Colombia","MUJER","65 a 69",9
22,"CHACO","Colombia","MUJER","70 a 74",11
22,"CHACO","Colombia","MUJER","75 a 79",1
22,"CHACO","Colombia","MUJER","80 a 84",3
22,"CHACO","Colombia","VARON","0 a 4",2
22,"CHACO","Colombia","VARON","5 a 9",27
22,"CHACO","Colombia","VARON","10 a 14",42
22,"CHACO","Colombia","VARON","15 a 19",56
22,"CHACO","Colombia","VARON","20 a 24",69
22,"CHACO","Colombia","VARON","25 a 29",136
22,"CHACO","Colombia","VARON","30 a 34",190
22,"CHACO","Colombia","VARON","35 a 39",162
22,"CHACO","Colombia","VARON","40 a 44",132
22,"CHACO","Colombia","VARON","45 a 49",94
22,"CHACO","Colombia","VARON","50 a 54",55
22,"CHACO","Colombia","VARON","55 a 59",47
22,"CHACO","Colombia","VARON","60 a 64",30
22,"CHACO","Colombia","VARON","65 a 69",17
22,"CHACO","Colombia","VARON","70 a 74",5
22,"CHACO","Colombia","VARON","80 a 84",2
22,"CHACO","Colombia","VARON","90 a 94",1
26,"CHUBUT","Colombia","MUJER","0 a 4",1
26,"CHUBUT","Colombia","MUJER","5 a 9",5
26,"CHUBUT","Colombia","MUJER","10 a 14",12
26,"CHUBUT","Colombia","MUJER","15 a 19",18
26,"CHUBUT","Colombia","MUJER","20 a 24",21
26,"CHUBUT","Colombia","MUJER","25 a 29",25
26,"CHUBUT","Colombia","MUJER","30 a 34",71
26,"CHUBUT","Colombia","MUJER","35 a 39",50
26,"CHUBUT","Colombia","MUJER","40 a 44",45
26,"CHUBUT","Colombia","MUJER","45 a 49",27
26,"CHUBUT","Colombia","MUJER","50 a 54",26
26,"CHUBUT","Colombia","MUJER","55 a 59",23
26,"CHUBUT","Colombia","MUJER","60 a 64",18
26,"CHUBUT","Colombia","MUJER","65 a 69",10
26,"CHUBUT","Colombia","MUJER","70 a 74",2
26,"CHUBUT","Colombia","MUJER","75 a 79",3
26,"CHUBUT","Colombia","MUJER","80 a 84",1
26,"CHUBUT","Colombia","MUJER","85 a 89",1
26,"CHUBUT","Colombia","VARON","0 a 4",1
26,"CHUBUT","Colombia","VARON","5 a 9",16
26,"CHUBUT","Colombia","VARON","10 a 14",14
26,"CHUBUT","Colombia","VARON","15 a 19",6
26,"CHUBUT","Colombia","VARON","20 a 24",19
26,"CHUBUT","Colombia","VARON","25 a 29",50
26,"CHUBUT","Colombia","VARON","30 a 34",56
26,"CHUBUT","Colombia","VARON","35 a 39",66
26,"CHUBUT","Colombia","VARON","40 a 44",46
26,"CHUBUT","Colombia","VARON","45 a 49",33
26,"CHUBUT","Colombia","VARON","50 a 54",26
26,"CHUBUT","Colombia","VARON","55 a 59",12
26,"CHUBUT","Colombia","VARON","60 a 64",8
26,"CHUBUT","Colombia","VARON","65 a 69",2
26,"CHUBUT","Colombia","VARON","70 a 74",2
26,"CHUBUT","Colombia","VARON","75 a 79",1
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","MUJER","0 a 4",40
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","MUJER","5 a 9",269
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","MUJER","10 a 14",404
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","MUJER","15 a 19",438
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","MUJER","20 a 24",1697
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","MUJER","25 a 29",5313
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","MUJER","30 a 34",8401
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","MUJER","35 a 39",6889
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","MUJER","40 a 44",3358
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","MUJER","45 a 49",1338
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","MUJER","50 a 54",736
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","MUJER","55 a 59",695
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","MUJER","60 a 64",610
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","MUJER","65 a 69",445
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","MUJER","70 a 74",259
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","MUJER","75 a 79",120
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","MUJER","80 a 84",58
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","MUJER","85 a 89",19
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","MUJER","90 a 94",13
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","MUJER","95 y más",7
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","VARON","0 a 4",30
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","VARON","5 a 9",228
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","VARON","10 a 14",405
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","VARON","15 a 19",452
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","VARON","20 a 24",1363
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","VARON","25 a 29",4617
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","VARON","30 a 34",7650
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","VARON","35 a 39",6737
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","VARON","40 a 44",3540
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","VARON","45 a 49",1316
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","VARON","50 a 54",636
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","VARON","55 a 59",419
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","VARON","60 a 64",303
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","VARON","65 a 69",158
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","VARON","70 a 74",98
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","VARON","75 a 79",54
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","VARON","80 a 84",17
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","VARON","85 a 89",14
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","VARON","90 a 94",20
2,"CIUDAD AUTONOMA DE BUENOS AIRES","Colombia","VARON","95 y más",6
14,"CORDOBA","Colombia","MUJER","0 a 4",5
14,"CORDOBA","Colombia","MUJER","5 a 9",31
14,"CORDOBA","Colombia","MUJER","10 a 14",70
14,"CORDOBA","Colombia","MUJER","15 a 19",67
14,"CORDOBA","Colombia","MUJER","20 a 24",103
14,"CORDOBA","Colombia","MUJER","25 a 29",321
14,"CORDOBA","Colombia","MUJER","30 a 34",409
14,"CORDOBA","Colombia","MUJER","35 a 39",350
14,"CORDOBA","Colombia","MUJER","40 a 44",233
14,"CORDOBA","Colombia","MUJER","45 a 49",160
14,"CORDOBA","Colombia","MUJER","50 a 54",112
14,"CORDOBA","Colombia","MUJER","55 a 59",98
14,"CORDOBA","Colombia","MUJER","60 a 64",84
14,"CORDOBA","Colombia","MUJER","65 a 69",47
14,"CORDOBA","Colombia","MUJER","70 a 74",28
14,"CORDOBA","Colombia","MUJER","75 a 79",11
14,"CORDOBA","Colombia","MUJER","80 a 84",3
14,"CORDOBA","Colombia","MUJER","85 a 89",5
14,"CORDOBA","Colombia","MUJER","90 a 94",1
14,"CORDOBA","Colombia","VARON","0 a 4",4
14,"CORDOBA","Colombia","VARON","5 a 9",36
14,"CORDOBA","Colombia","VARON","10 a 14",70
14,"CORDOBA","Colombia","VARON","15 a 19",88
14,"CORDOBA","Colombia","VARON","20 a 24",163
14,"CORDOBA","Colombia","VARON","25 a 29",384
14,"CORDOBA","Colombia","VARON","30 a 34",477
14,"CORDOBA","Colombia","VARON","35 a 39",425
14,"CORDOBA","Colombia","VARON","40 a 44",311
14,"CORDOBA","Colombia","VARON","45 a 49",179
14,"CORDOBA","Colombia","VARON","50 a 54",127
14,"CORDOBA","Colombia","VARON","55 a 59",103
14,"CORDOBA","Colombia","VARON","60 a 64",51
14,"CORDOBA","Colombia","VARON","65 a 69",25
14,"CORDOBA","Colombia","VARON","70 a 74",17
14,"CORDOBA","Colombia","VARON","75 a 79",9
14,"CORDOBA","Colombia","VARON","80 a 84",5
14,"CORDOBA","Colombia","VARON","85 a 89",2
14,"CORDOBA","Colombia","VARON","90 a 94",4
18,"CORRIENTES","Colombia","MUJER","0 a 4",1
18,"CORRIENTES","Colombia","MUJER","5 a 9",17
18,"CORRIENTES","Colombia","MUJER","10 a 14",41
18,"CORRIENTES","Colombia","MUJER","15 a 19",34
18,"CORRIENTES","Colombia","MUJER","20 a 24",43
18,"CORRIENTES","Colombia","MUJER","25 a 29",78
18,"CORRIENTES","Colombia","MUJER","30 a 34",80
18,"CORRIENTES","Colombia","MUJER","35 a 39",75
18,"CORRIENTES","Colombia","MUJER","40 a 44",62
18,"CORRIENTES","Colombia","MUJER","45 a 49",42
18,"CORRIENTES","Colombia","MUJER","50 a 54",25
18,"CORRIENTES","Colombia","MUJER","55 a 59",21
18,"CORRIENTES","Colombia","MUJER","60 a 64",12
18,"CORRIENTES","Colombia","MUJER","65 a 69",7
18,"CORRIENTES","Colombia","MUJER","70 a 74",4
18,"CORRIENTES","Colombia","MUJER","75 a 79",4
18,"CORRIENTES","Colombia","MUJER","80 a 84",1
18,"CORRIENTES","Colombia","VARON","5 a 9",23
18,"CORRIENTES","Colombia","VARON","10 a 14",38
18,"CORRIENTES","Colombia","VARON","15 a 19",40
18,"CORRIENTES","Colombia","VARON","20 a 24",66
18,"CORRIENTES","Colombia","VARON","25 a 29",122
18,"CORRIENTES","Colombia","VARON","30 a 34",176
18,"CORRIENTES","Colombia","VARON","35 a 39",150
18,"CORRIENTES","Colombia","VARON","40 a 44",125
18,"CORRIENTES","Colombia","VARON","45 a 49",65
18,"CORRIENTES","Colombia","VARON","50 a 54",73
18,"CORRIENTES","Colombia","VARON","55 a 59",46
18,"CORRIENTES","Colombia","VARON","60 a 64",32
18,"CORRIENTES","Colombia","VARON","65 a 69",20
18,"CORRIENTES","Colombia","VARON","70 a 74",2
18,"CORRIENTES","Colombia","VARON","75 a 79",6
30,"ENTRE RIOS","Colombia","MUJER","0 a 4",2
30,"ENTRE RIOS","Colombia","MUJER","5 a 9",8
30,"ENTRE RIOS","Colombia","MUJER","10 a 14",20
30,"ENTRE RIOS","Colombia","MUJER","15 a 19",28
30,"ENTRE RIOS","Colombia","MUJER","20 a 24",30
30,"ENTRE RIOS","Colombia","MUJER","25 a 29",90
30,"ENTRE RIOS","Colombia","MUJER","30 a 34",79
30,"ENTRE RIOS","Colombia","MUJER","35 a 39",106
30,"ENTRE RIOS","Colombia","MUJER","40 a 44",64
30,"ENTRE RIOS","Colombia","MUJER","45 a 49",49
30,"ENTRE RIOS","Colombia","MUJER","50 a 54",38
30,"ENTRE RIOS","Colombia","MUJER","55 a 59",18
30,"ENTRE RIOS","Colombia","MUJER","60 a 64",13
30,"ENTRE RIOS","Colombia","MUJER","65 a 69",11
30,"ENTRE RIOS","Colombia","MUJER","70 a 74",2
30,"ENTRE RIOS","Colombia","MUJER","75 a 79",4
30,"ENTRE RIOS","Colombia","MUJER","80 a 84",2
30,"ENTRE RIOS","Colombia","MUJER","95 y más",1
30,"ENTRE RIOS","Colombia","VARON","0 a 4",4
30,"ENTRE RIOS","Colombia","VARON","5 a 9",20
30,"ENTRE RIOS","Colombia","VARON","10 a 14",27
30,"ENTRE RIOS","Colombia","VARON","15 a 19",27
30,"ENTRE RIOS","Colombia","VARON","20 a 24",57
30,"ENTRE RIOS","Colombia","VARON","25 a 29",107
30,"ENTRE RIOS","Colombia","VARON","30 a 34",121
30,"ENTRE RIOS","Colombia","VARON","35 a 39",143
30,"ENTRE RIOS","Colombia","VARON","40 a 44",103
30,"ENTRE RIOS","Colombia","VARON","45 a 49",68
30,"ENTRE RIOS","Colombia","VARON","50 a 54",52
30,"ENTRE RIOS","Colombia","VARON","55 a 59",32
30,"ENTRE RIOS","Colombia","VARON","60 a 64",19
30,"ENTRE RIOS","Colombia","VARON","65 a 69",12
30,"ENTRE RIOS","Colombia","VARON","70 a 74",5
30,"ENTRE RIOS","Colombia","VARON","75 a 79",2
34,"FORMOSA","Colombia","MUJER","0 a 4",1
34,"FORMOSA","Colombia","MUJER","5 a 9",8
34,"FORMOSA","Colombia","MUJER","10 a 14",11
34,"FORMOSA","Colombia","MUJER","15 a 19",7
34,"FORMOSA","Colombia","MUJER","20 a 24",11
34,"FORMOSA","Colombia","MUJER","25 a 29",20
34,"FORMOSA","Colombia","MUJER","30 a 34",22
34,"FORMOSA","Colombia","MUJER","35 a 39",19
34,"FORMOSA","Colombia","MUJER","40 a 44",10
34,"FORMOSA","Colombia","MUJER","45 a 49",15
34,"FORMOSA","Colombia","MUJER","50 a 54",17
34,"FORMOSA","Colombia","MUJER","55 a 59",11
34,"FORMOSA","Colombia","MUJER","60 a 64",5
34,"FORMOSA","Colombia","MUJER","65 a 69",1
34,"FORMOSA","Colombia","MUJER","80 a 84",1
34,"FORMOSA","Colombia","VARON","5 a 9",4
34,"FORMOSA","Colombia","VARON","10 a 14",6
34,"FORMOSA","Colombia","VARON","15 a 19",12
34,"FORMOSA","Colombia","VARON","20 a 24",13
34,"FORMOSA","Colombia","VARON","25 a 29",34
34,"FORMOSA","Colombia","VARON","30 a 34",45
34,"FORMOSA","Colombia","VARON","35 a 39",37
34,"FORMOSA","Colombia","VARON","40 a 44",38
34,"FORMOSA","Colombia","VARON","45 a 49",21
34,"FORMOSA","Colombia","VARON","50 a 54",25
34,"FORMOSA","Colombia","VARON","55 a 59",26
34,"FORMOSA","Colombia","VARON","60 a 64",7
34,"FORMOSA","Colombia","VARON","65 a 69",4
34,"FORMOSA","Colombia","VARON","70 a 74",3
34,"FORMOSA","Colombia","VARON","75 a 79",1
38,"JUJUY","Colombia","MUJER","5 a 9",7
38,"JUJUY","Colombia","MUJER","10 a 14",10
38,"JUJUY","Colombia","MUJER","15 a 19",6
38,"JUJUY","Colombia","MUJER","20 a 24",8
38,"JUJUY","Colombia","MUJER","25 a 29",12
38,"JUJUY","Colombia","MUJER","30 a 34",21
38,"JUJUY","Colombia","MUJER","35 a 39",28
38,"JUJUY","Colombia","MUJER","40 a 44",21
38,"JUJUY","Colombia","MUJER","45 a 49",9
38,"JUJUY","Colombia","MUJER","50 a 54",6
38,"JUJUY","Colombia","MUJER","55 a 59",7
38,"JUJUY","Colombia","MUJER","60 a 64",5
38,"JUJUY","Colombia","MUJER","65 a 69",2
38,"JUJUY","Colombia","MUJER","70 a 74",1
38,"JUJUY","Colombia","MUJER","75 a 79",1
38,"JUJUY","Colombia","MUJER","80 a 84",1
38,"JUJUY","Colombia","VARON","10 a 14",5
38,"JUJUY","Colombia","VARON","15 a 19",11
38,"JUJUY","Colombia","VARON","20 a 24",13
38,"JUJUY","Colombia","VARON","25 a 29",31
38,"JUJUY","Colombia","VARON","30 a 34",32
38,"JUJUY","Colombia","VARON","35 a 39",33
38,"JUJUY","Colombia","VARON","40 a 44",16
38,"JUJUY","Colombia","VARON","45 a 49",19
38,"JUJUY","Colombia","VARON","50 a 54",15
38,"JUJUY","Colombia","VARON","55 a 59",9
38,"JUJUY","Colombia","VARON","60 a 64",4
38,"JUJUY","Colombia","VARON","65 a 69",3
38,"JUJUY","Colombia","VARON","70 a 74",1
42,"LA PAMPA","Colombia","MUJER","0 a 4",2
42,"LA PAMPA","Colombia","MUJER","5 a 9",2
42,"LA PAMPA","Colombia","MUJER","10 a 14",5
42,"LA PAMPA","Colombia","MUJER","15 a 19",4
42,"LA PAMPA","Colombia","MUJER","20 a 24",8
42,"LA PAMPA","Colombia","MUJER","25 a 29",12
42,"LA PAMPA","Colombia","MUJER","30 a 34",17
42,"LA PAMPA","Colombia","MUJER","35 a 39",17
42,"LA PAMPA","Colombia","MUJER","40 a 44",17
42,"LA PAMPA","Colombia","MUJER","45 a 49",12
42,"LA PAMPA","Colombia","MUJER","50 a 54",8
42,"LA PAMPA","Colombia","MUJER","55 a 59",6
42,"LA PAMPA","Colombia","MUJER","60 a 64",1
42,"LA PAMPA","Colombia","MUJER","65 a 69",2
42,"LA PAMPA","Colombia","MUJER","70 a 74",1
42,"LA PAMPA","Colombia","MUJER","75 a 79",1
42,"LA PAMPA","Colombia","VARON","5 a 9",3
42,"LA PAMPA","Colombia","VARON","10 a 14",8
42,"LA PAMPA","Colombia","VARON","15 a 19",9
42,"LA PAMPA","Colombia","VARON","20 a 24",16
42,"LA PAMPA","Colombia","VARON","25 a 29",30
42,"LA PAMPA","Colombia","VARON","30 a 34",33
42,"LA PAMPA","Colombia","VARON","35 a 39",28
42,"LA PAMPA","Colombia","VARON","40 a 44",25
42,"LA PAMPA","Colombia","VARON","45 a 49",17
42,"LA PAMPA","Colombia","VARON","50 a 54",14
42,"LA PAMPA","Colombia","VARON","55 a 59",9
42,"LA PAMPA","Colombia","VARON","60 a 64",9
42,"LA PAMPA","Colombia","VARON","65 a 69",2
42,"LA PAMPA","Colombia","VARON","75 a 79",1
42,"LA PAMPA","Colombia","VARON","85 a 89",1
46,"LA RIOJA","Colombia","MUJER","5 a 9",6
46,"LA RIOJA","Colombia","MUJER","10 a 14",10
46,"LA RIOJA","Colombia","MUJER","15 a 19",13
46,"LA RIOJA","Colombia","MUJER","20 a 24",19
46,"LA RIOJA","Colombia","MUJER","25 a 29",41
46,"LA RIOJA","Colombia","MUJER","30 a 34",30
46,"LA RIOJA","Colombia","MUJER","35 a 39",27
46,"LA RIOJA","Colombia","MUJER","40 a 44",15
46,"LA RIOJA","Colombia","MUJER","45 a 49",16
46,"LA RIOJA","Colombia","MUJER","50 a 54",17
46,"LA RIOJA","Colombia","MUJER","55 a 59",5
46,"LA RIOJA","Colombia","MUJER","60 a 64",3
46,"LA RIOJA","Colombia","MUJER","65 a 69",4
46,"LA RIOJA","Colombia","MUJER","70 a 74",3
46,"LA RIOJA","Colombia","MUJER","80 a 84",1
46,"LA RIOJA","Colombia","VARON","5 a 9",11
46,"LA RIOJA","Colombia","VARON","10 a 14",7
46,"LA RIOJA","Colombia","VARON","15 a 19",7
46,"LA RIOJA","Colombia","VARON","20 a 24",23
46,"LA RIOJA","Colombia","VARON","25 a 29",45
46,"LA RIOJA","Colombia","VARON","30 a 34",58
46,"LA RIOJA","Colombia","VARON","35 a 39",40
46,"LA RIOJA","Colombia","VARON","40 a 44",32
46,"LA RIOJA","Colombia","VARON","45 a 49",30
46,"LA RIOJA","Colombia","VARON","50 a 54",22
46,"LA RIOJA","Colombia","VARON","55 a 59",13
46,"LA RIOJA","Colombia","VARON","60 a 64",8
46,"LA RIOJA","Colombia","VARON","65 a 69",1
46,"LA RIOJA","Colombia","VARON","70 a 74",1
46,"LA RIOJA","Colombia","VARON","85 a 89",1
50,"MENDOZA","Colombia","MUJER","0 a 4",1
50,"MENDOZA","Colombia","MUJER","5 a 9",14
50,"MENDOZA","Colombia","MUJER","10 a 14",36
50,"MENDOZA","Colombia","MUJER","15 a 19",42
50,"MENDOZA","Colombia","MUJER","20 a 24",64
50,"MENDOZA","Colombia","MUJER","25 a 29",125
50,"MENDOZA","Colombia","MUJER","30 a 34",170
50,"MENDOZA","Colombia","MUJER","35 a 39",193
50,"MENDOZA","Colombia","MUJER","40 a 44",136
50,"MENDOZA","Colombia","MUJER","45 a 49",109
50,"MENDOZA","Colombia","MUJER","50 a 54",96
50,"MENDOZA","Colombia","MUJER","55 a 59",83
50,"MENDOZA","Colombia","MUJER","60 a 64",47
50,"MENDOZA","Colombia","MUJER","65 a 69",26
50,"MENDOZA","Colombia","MUJER","70 a 74",17
50,"MENDOZA","Colombia","MUJER","75 a 79",6
50,"MENDOZA","Colombia","MUJER","80 a 84",6
50,"MENDOZA","Colombia","MUJER","85 a 89",3
50,"MENDOZA","Colombia","MUJER","95 y más",1
50,"MENDOZA","Colombia","VARON","0 a 4",4
50,"MENDOZA","Colombia","VARON","5 a 9",19
50,"MENDOZA","Colombia","VARON","10 a 14",36
50,"MENDOZA","Colombia","VARON","15 a 19",48
50,"MENDOZA","Colombia","VARON","20 a 24",84
50,"MENDOZA","Colombia","VARON","25 a 29",180
50,"MENDOZA","Colombia","VARON","30 a 34",227
50,"MENDOZA","Colombia","VARON","35 a 39",173
50,"MENDOZA","Colombia","VARON","40 a 44",153
50,"MENDOZA","Colombia","VARON","45 a 49",103
50,"MENDOZA","Colombia","VARON","50 a 54",73
50,"MENDOZA","Colombia","VARON","55 a 59",56
50,"MENDOZA","Colombia","VARON","60 a 64",38
50,"MENDOZA","Colombia","VARON","65 a 69",21
50,"MENDOZA","Colombia","VARON","70 a 74",7
50,"MENDOZA","Colombia","VARON","75 a 79",6
50,"MENDOZA","Colombia","VARON","80 a 84",3
54,"MISIONES","Colombia","MUJER","0 a 4",1
54,"MISIONES","Colombia","MUJER","5 a 9",39
54,"MISIONES","Colombia","MUJER","10 a 14",51
